uuid,title,slide_url,paper_url
63119306-058a-4d33-b3b3-93d77c548c63,Confidence Sets and Hypothesis Testing in a Likelihood-Free Inference Setting,icml.cc/media/icml-2020/Slides/6469.pdf,proceedings.mlr.press/v119/dalmasso20a/dalmasso20a.pdf
25a6274b-4db2-443a-a5e0-6eba882c5ade,Evaluating the Performance of Reinforcement Learning Algorithms,icml.cc/media/icml-2020/Slides/6301.pdf,proceedings.mlr.press/v119/jordan20a/jordan20a.pdf
ec3ed107-d1bd-4e7f-9e48-0b3ff10bdfbb,Combinatorial Pure Exploration for Dueling Bandit,icml.cc/media/icml-2020/Slides/6272.pdf,proceedings.mlr.press/v119/chen20d/chen20d.pdf
af09948f-e991-429b-9b36-b40f9b64585c,Learning from Irregularly-Sampled Time Series: A Missing Data Perspective,icml.cc/media/icml-2020/Slides/6300.pdf,proceedings.mlr.press/v119/li20k/li20k.pdf
b2688037-fd37-42db-a1b3-6ffba4169014,Streaming k-Submodular Maximization under Noise subject to Size Constraint,icml.cc/media/icml-2020/Slides/5845.pdf,proceedings.mlr.press/v119/nguyen20f/nguyen20f.pdf
6375d1f4-6a9d-436d-afe5-fac319180eb4,Manifold Identification for Ultimately Communication-Efficient Distributed Optimization,icml.cc/media/icml-2020/Slides/6360.pdf,proceedings.mlr.press/v119/li20b/li20b.pdf
3206e2c6-f0bc-4ce2-92e0-7eab05d0b8b5,Improving Generative Imagination in Object-Centric World Models,icml.cc/media/icml-2020/Slides/6582.pdf,proceedings.mlr.press/v119/lin20f/lin20f.pdf
287fc488-16fb-4d90-9c10-026922e2b2de,From Importance Sampling to Doubly Robust Policy Gradient,icml.cc/media/icml-2020/Slides/5801.pdf,proceedings.mlr.press/v119/huang20b/huang20b.pdf
1e23bdfb-2c5d-4804-9014-8c12da3ee990,Fair Learning with Private Demographic Data,icml.cc/media/icml-2020/Slides/6499.pdf,proceedings.mlr.press/v119/mozannar20a/mozannar20a.pdf
83e7ce53-5b3f-4168-8c5a-a202c27cf281,All in the Exponential Family: Bregman Duality in Thermodynamic Variational Inference,icml.cc/media/icml-2020/Slides/6234.pdf,proceedings.mlr.press/v119/brekelmans20a/brekelmans20a.pdf
6c843775-2ef1-4cac-8db8-ab21bd3cf525,Uncertainty-Aware Lookahead Factor Models for Quantitative Investing,icml.cc/media/icml-2020/Slides/5869.pdf,proceedings.mlr.press/v119/chauhan20a/chauhan20a.pdf
ee91b58f-7961-422a-a811-573b03507060,Stronger and Faster Wasserstein Adversarial Attacks,icml.cc/media/icml-2020/Slides/5871.pdf,proceedings.mlr.press/v119/wu20d/wu20d.pdf
a11b323d-0677-477c-8f4e-0caf482f364a,Adversarial Neural Pruning with Latent Vulnerability Suppression,icml.cc/media/icml-2020/Slides/5877.pdf,proceedings.mlr.press/v119/madaan20a/madaan20a.pdf
6e848601-f5fc-42c8-82c5-c74f3c97fbc1,Angular Visual Hardness,icml.cc/media/icml-2020/Slides/6648.pdf,proceedings.mlr.press/v119/chen20n/chen20n.pdf
36190043-6789-451d-8552-53557da53049,An end-to-end approach for the verification problem: learning the right distance,icml.cc/media/icml-2020/Slides/6275.pdf,proceedings.mlr.press/v119/monteiro20a/monteiro20a.pdf
eb9d77a9-6f50-4074-b366-b9090f74d935,FormulaZero: Distributionally Robust Online Adaptation via Offline Population Synthesis,icml.cc/media/icml-2020/Slides/6277.pdf,proceedings.mlr.press/v119/sinha20a/sinha20a.pdf
38573cb9-dfbb-451b-969d-74092051892f,Guided Learning of Nonconvex Models through Successive Functional Gradient Optimization,icml.cc/media/icml-2020/Slides/6435.pdf,proceedings.mlr.press/v119/johnson20b/johnson20b.pdf
8a30f21b-00d7-44b9-9d97-1bf2d7e2bcdd,GradientDICE: Rethinking Generalized Offline Estimation of Stationary Values,icml.cc/media/icml-2020/Slides/5836.pdf,proceedings.mlr.press/v119/zhang20r/zhang20r.pdf
e1335caf-5508-48df-8d75-2696df55a2cb,Closing the convergence gap of SGD without replacement,icml.cc/media/icml-2020/Slides/6774.pdf,proceedings.mlr.press/v119/rajput20a/rajput20a.pdf
381f836b-f1d7-4869-9d97-c8a64014c994,Estimating the Number and Effect Sizes of Non-null Hypotheses,icml.cc/media/icml-2020/Slides/6165.pdf,proceedings.mlr.press/v119/brennan20a/brennan20a.pdf
d041bc44-82b2-4926-ba8e-a50cae59b732,Oracle Efficient Private Non-Convex Optimization,icml.cc/media/icml-2020/Slides/5815.pdf,proceedings.mlr.press/v119/neel20a/neel20a.pdf
bd80de4d-3766-4386-99ce-38c237c1542c,Rank Aggregation from Pairwise Comparisons in the Presence of Adversarial Corruptions,icml.cc/media/icml-2020/Slides/6577.pdf,proceedings.mlr.press/v119/agarwal20a/agarwal20a.pdf
14e271f2-a121-4da1-8c87-d3beae31c1e7,Scalable Deep Generative Modeling for Sparse Graphs,icml.cc/media/icml-2020/Slides/6334.pdf,proceedings.mlr.press/v119/dai20b/dai20b.pdf
b1317ba9-ab42-42c9-9c36-5ca2a7697069,Disentangling Trainability and Generalization in Deep Neural Networks,icml.cc/media/icml-2020/Slides/5884.pdf,proceedings.mlr.press/v119/xiao20b/xiao20b.pdf
dc170042-872d-4fc9-bffd-89d9e0fe0807,A Markov Decision Process Model for Socio-Economic Systems Impacted by Climate Change,icml.cc/media/icml-2020/Slides/6436.pdf,proceedings.mlr.press/v119/shuvo20a/shuvo20a.pdf
ad8ca919-ee5d-47cd-ba21-9810477654c5,Tightening Exploration in Upper Confidence Reinforcement Learning,icml.cc/media/icml-2020/Slides/6471.pdf,proceedings.mlr.press/v119/bourel20a/bourel20a.pdf
9c10da58-cd0a-4ce9-8965-938d1d581c5f,Streaming Coresets for Symmetric Tensor Factorization,icml.cc/media/icml-2020/Slides/6366.pdf,proceedings.mlr.press/v119/chhaya20a/chhaya20a.pdf
67a93d19-6e6d-4a1a-ba45-60a6bf67c644,"Closed Loop Neural-Symbolic Learning via Integrating Neural Perception, Grammar Parsing, and Symbolic Reasoning",icml.cc/media/icml-2020/Slides/6335.pdf,proceedings.mlr.press/v119/li20f/li20f.pdf
ff5c04d6-fcaf-4e24-95c4-506fea22d650,Task-Oriented Active Perception and Planning in Environments with Partially Known Semantics,icml.cc/media/icml-2020/Slides/6551.pdf,proceedings.mlr.press/v119/ghasemi20a/ghasemi20a.pdf
fb12c542-a2b4-4935-b38c-15bcbf90e7c9,Fast OSCAR and OWL Regression via Safe Screening Rules,icml.cc/media/icml-2020/Slides/5874.pdf,proceedings.mlr.press/v119/bao20b/bao20b.pdf
fd7b750f-a379-424c-b8df-b1efdadaa4e5,BoXHED: Boosted eXact Hazard Estimator with Dynamic covariates,icml.cc/media/icml-2020/Slides/6243.pdf,proceedings.mlr.press/v119/wang20o/wang20o.pdf
ebd7664f-c496-4412-a846-74497b195516,Neural Contextual Bandits with UCB-based Exploration,icml.cc/media/icml-2020/Slides/6187.pdf,proceedings.mlr.press/v119/zhou20a/zhou20a.pdf
7cd8905e-bc0e-4d7c-9eff-0620cd89d2f7,Structured Policy Iteration for Linear Quadratic Regulator,icml.cc/media/icml-2020/Slides/6371.pdf,proceedings.mlr.press/v119/park20c/park20c.pdf
c0f4b6d2-6da4-48b3-808d-2aa86bc93e40,Recovery of Sparse Signals from a Mixture of Linear Samples,icml.cc/media/icml-2020/Slides/6787.pdf,proceedings.mlr.press/v119/pal20a/pal20a.pdf
ea0ee81b-cf93-4573-9d07-d5b054e233ad,Learning Algebraic Multigrid Using Graph Neural Networks,icml.cc/media/icml-2020/Slides/6369.pdf,proceedings.mlr.press/v119/luz20a/luz20a.pdf
9b6b69b9-b440-405e-be4f-3cc835a32659,Incremental Sampling Without Replacement for Sequence Models,icml.cc/media/icml-2020/Slides/6198.pdf,proceedings.mlr.press/v119/shi20a/shi20a.pdf
0790bb58-158c-49d9-a446-9605157a14c2,Learning To Stop While Learning To Predict,icml.cc/media/icml-2020/Slides/6279.pdf,proceedings.mlr.press/v119/chen20c/chen20c.pdf
e55a8e7b-d073-4c52-9087-923a132f9509,How recurrent networks implement contextual processing in sentiment analysis,icml.cc/media/icml-2020/Slides/6674.pdf,proceedings.mlr.press/v119/maheswaranathan20a/maheswaranathan20a.pdf
4ce3be80-8caf-4d28-afc0-9341b9092c4f,On Learning Sets of Symmetric Elements,icml.cc/media/icml-2020/Slides/6022.pdf,proceedings.mlr.press/v119/maron20a/maron20a.pdf
b3b3baf1-10d7-4af5-8b33-527ecbf0da23,Revisiting Spatial Invariance with Low-Rank Local Connectivity,icml.cc/media/icml-2020/Slides/5859.pdf,proceedings.mlr.press/v119/elsayed20a/elsayed20a.pdf
fddf36f3-7236-4164-a8f0-f0dfebee9d64,Near-linear time Gaussian process optimization with adaptive batching and resparsification,icml.cc/media/icml-2020/Slides/6521.pdf,proceedings.mlr.press/v119/calandriello20a/calandriello20a.pdf
9d3e151b-53c6-43e0-9ae6-42a61e39f3c4,Rethinking Bias-Variance Trade-off for Generalization of Neural Networks,icml.cc/media/icml-2020/Slides/6259.pdf,proceedings.mlr.press/v119/yang20j/yang20j.pdf
62330d67-061c-4de8-8e77-eb70f5837a01,"Smaller, more accurate regression forests using tree alternating optimization",icml.cc/media/icml-2020/Slides/6675.pdf,proceedings.mlr.press/v119/zharmagambetov20a/zharmagambetov20a.pdf
4ff03740-c7c8-4ac3-ac0c-fc93f47ef466,Understanding and Mitigating the Tradeoff between Robustness and Accuracy,icml.cc/media/icml-2020/Slides/6801.pdf,proceedings.mlr.press/v119/raghunathan20a/raghunathan20a.pdf
d02099f5-c2dc-4bf4-9367-588383ec2f45,LowFER: Low-rank Bilinear Pooling for Link Prediction,icml.cc/media/icml-2020/Slides/6251.pdf,proceedings.mlr.press/v119/amin20a/amin20a.pdf
7a53a239-ef8c-4989-8e3a-5a59c9a5f59e,Adversarial Robustness for Code,icml.cc/media/icml-2020/Slides/6485_6mu661c.pdf,proceedings.mlr.press/v119/bielik20a/bielik20a.pdf
9a7e3f23-4990-4920-83ec-70a4401d3b3c,Optimization and Analysis of the pAp@k Metric for Recommender Systems,icml.cc/media/icml-2020/Slides/5928.pdf,proceedings.mlr.press/v119/hiranandani20a/hiranandani20a.pdf
49477f7d-7008-4af8-9775-90800866d7f9,When Explanations Lie: Why Many Modified BP Attributions Fail,icml.cc/media/icml-2020/Slides/5929.pdf,proceedings.mlr.press/v119/sixt20a/sixt20a.pdf
08d5755a-c8df-4a64-a060-c0f9492168b9,Maximum Likelihood with Bias-Corrected Calibration is Hard-To-Beat at Label Shift Adaptation,icml.cc/media/icml-2020/Slides/5886.pdf,proceedings.mlr.press/v119/alexandari20a/alexandari20a.pdf
3e691084-c33d-4f78-8ffb-a4abff9071f3,Restarted Bayesian Online Change-point Detector achieves Optimal Detection Delay,icml.cc/media/icml-2020/Slides/6442.pdf,proceedings.mlr.press/v119/alami20a/alami20a.pdf
be12e263-1ce4-4c2a-b3bf-e2b8976a3bc7,Entropy Minimization In Emergent Languages,icml.cc/media/icml-2020/Slides/6017.pdf,proceedings.mlr.press/v119/kharitonov20a/kharitonov20a.pdf
73f9d0e4-e475-4695-b4e3-a39772cb6f75,TaskNorm: Rethinking Batch Normalization for Meta-Learning,icml.cc/media/icml-2020/Slides/6200.pdf,proceedings.mlr.press/v119/bronskill20a/bronskill20a.pdf
e015d0b4-128d-4308-9b34-017b370ad5ae,Bayesian Sparsification of Deep C-valued Networks,icml.cc/media/icml-2020/Slides/6836.pdf,proceedings.mlr.press/v119/nazarov20a/nazarov20a.pdf
8e4021c5-c601-4ab1-80ac-99b3769458f0,Constructive Universal High-Dimensional Distribution Generation through Deep ReLU Networks,icml.cc/media/icml-2020/Slides/6841.pdf,proceedings.mlr.press/v119/perekrestenko20a/perekrestenko20a.pdf
5df1dff8-6a8a-4533-991c-b023bc475fd4,Controlling Overestimation Bias with Truncated Mixture of Continuous Distributional Quantile Critics,icml.cc/media/icml-2020/Slides/6846.pdf,proceedings.mlr.press/v119/kuznetsov20a/kuznetsov20a.pdf
9ccaa3b0-87c7-47c7-a4e5-6ca24cfb6389,Partial Trace Regression and Low-Rank Kraus Decomposition,icml.cc/media/icml-2020/Slides/6614.pdf,proceedings.mlr.press/v119/kadri20a/kadri20a.pdf
e1882c3a-d0c0-432b-9cc6-8b3df767069d,Stochastic Frank-Wolfe for Constrained Finite-Sum Minimization,icml.cc/media/icml-2020/Slides/5792.pdf,proceedings.mlr.press/v119/negiar20a/negiar20a.pdf
843d1bf2-f787-4819-97fc-eb59967e3f1d,Normalizing Flows on Tori and Spheres,icml.cc/media/icml-2020/Slides/6493.pdf,proceedings.mlr.press/v119/rezende20a/rezende20a.pdf
cc439570-18e9-4784-9281-46d523a13400,Inertial Block Proximal Methods for Non-Convex Non-Smooth Optimization,icml.cc/media/icml-2020/Slides/5876.pdf,proceedings.mlr.press/v119/le20a/le20a.pdf
1b46e7df-2b9d-4ff8-a10e-31b73772ff09,Fractional Underdamped Langevin Dynamics: Retargeting SGD with Momentum under Heavy-Tailed Gradient Noise,icml.cc/media/icml-2020/Slides/5774.pdf,proceedings.mlr.press/v119/simsekli20a/simsekli20a.pdf
a69ba212-a09f-4fef-9665-d91a76b60ab7,Duality in RKHSs with Infinite Dimensional Outputs: Application to Robust Losses,icml.cc/media/icml-2020/Slides/5964.pdf,proceedings.mlr.press/v119/laforgue20a/laforgue20a.pdf
cb25fcb0-5c8e-4bd7-9c62-e844b19c46af,Confidence-Calibrated Adversarial Training: Generalizing to Unseen Attacks,icml.cc/media/icml-2020/Slides/6559.pdf,proceedings.mlr.press/v119/stutz20a/stutz20a.pdf
47cb2cb9-2701-475d-9b95-7a72a3fae1bd,Latent Space Factorisation and Manipulation via Matrix Subspace Projection,icml.cc/media/icml-2020/Slides/6063.pdf,proceedings.mlr.press/v119/li20i/li20i.pdf
b82032a5-feaf-40ff-aacc-13620788576c,Uncertainty Estimation Using a Single Deep Deterministic Neural Network,icml.cc/media/icml-2020/Slides/6512.pdf,proceedings.mlr.press/v119/van-amersfoort20a/van-amersfoort20a.pdf
bdd7f6ca-24d0-4207-9845-52fdf8afec3c,Generalization to New Actions in Reinforcement Learning,icml.cc/media/icml-2020/Slides/5768.pdf,proceedings.mlr.press/v119/jain20b/jain20b.pdf
0d5d9570-4047-4503-b993-7223610a9112,Constant Curvature Graph Convolutional Networks,icml.cc/media/icml-2020/Slides/6615.pdf,proceedings.mlr.press/v119/bachmann20a/bachmann20a.pdf
25367278-5a59-4869-bdaa-f7819718f328,Learning Similarity Metrics for Numerical Simulations,icml.cc/media/icml-2020/Slides/6024.pdf,proceedings.mlr.press/v119/kohl20a/kohl20a.pdf
070d5dd2-2d79-4c76-a745-dabdcbfaeda7,Knowing The What But Not The Where in Bayesian Optimization,icml.cc/media/icml-2020/Slides/6137.pdf,proceedings.mlr.press/v119/nguyen20d/nguyen20d.pdf
a4859df5-20f6-4f82-b8c2-d1cf4c4a313c,On the Iteration Complexity of Hypergradient Computation,icml.cc/media/icml-2020/Slides/6515.pdf,proceedings.mlr.press/v119/grazzi20a/grazzi20a.pdf
46ee1b35-7c9f-4d4d-a32e-8720a6a018b3,"Interpretable, Multidimensional, Multimodal Anomaly Detection with Negative Sampling for Detection of Device Failure",icml.cc/media/icml-2020/Slides/6171.pdf,proceedings.mlr.press/v119/sipple20a/sipple20a.pdf
7d9c7fe1-e24d-4ea5-9ea1-58117d2ec8eb,Logarithmic Regret for Learning Linear Quadratic Regulators Efficiently,icml.cc/media/icml-2020/Slides/6054.pdf,proceedings.mlr.press/v119/cassel20a/cassel20a.pdf
c0536c6f-edd5-4efd-96e0-5f50af260943,Debiased Sinkhorn barycenters,icml.cc/media/icml-2020/Slides/6012.pdf,proceedings.mlr.press/v119/janati20a/janati20a.pdf
17bf9395-7113-4dd6-a788-1fc0f3339ecb,Improving Molecular Design by Stochastic Iterative Target Augmentation,icml.cc/media/icml-2020/Slides/6770.pdf,proceedings.mlr.press/v119/yang20e/yang20e.pdf
1e3f3963-5299-4a21-b947-d22d2d164f5c,Random Matrix Theory Proves that Deep Learning Representations of GAN-data Behave as Gaussian Mixtures,icml.cc/media/icml-2020/Slides/5888.pdf,proceedings.mlr.press/v119/seddik20a/seddik20a.pdf
d2e61bb0-e569-47b1-ae13-6707d5d5e69b,Invertible generative models for inverse problems: mitigating representation error and dataset bias,icml.cc/media/icml-2020/Slides/6190.pdf,proceedings.mlr.press/v119/asim20a/asim20a.pdf
48a24afa-07eb-4e94-a81d-d5d3fe1328bb,Thompson Sampling Algorithms for Mean-Variance Bandits,icml.cc/media/icml-2020/Slides/6010.pdf,proceedings.mlr.press/v119/zhu20d/zhu20d.pdf
70e350ac-daec-4172-9597-2ae564cf6480,Striving for Simplicity and Performance in Off-Policy DRL: Output Normalization and Non-Uniform Sampling,icml.cc/media/icml-2020/Slides/5994.pdf,proceedings.mlr.press/v119/wang20x/wang20x.pdf
23dc746b-a6f6-4086-a8a5-1149a2b56838,Tuning-free Plug-and-Play Proximal Algorithm for Inverse Imaging Problems,icml.cc/media/icml-2020/Slides/6447.pdf,proceedings.mlr.press/v119/wei20b/wei20b.pdf
ed496ac9-0474-4e8a-b317-2ddd471a2c40,Counterfactual Cross-Validation: Stable Model Selection Procedure for Causal Inference Models,icml.cc/media/icml-2020/Slides/5863.pdf,proceedings.mlr.press/v119/saito20a/saito20a.pdf
3eb0d54a-6f28-4545-b0ac-a54ecb66fd03,Learning to Learn Kernels with Variational Random Features,icml.cc/media/icml-2020/Slides/6847.pdf,proceedings.mlr.press/v119/zhen20a/zhen20a.pdf
5b18f8d0-4592-4eaf-b55e-a408ff250cc7,Can Increasing Input Dimensionality Improve Deep Reinforcement Learning?,icml.cc/media/icml-2020/Slides/6387.pdf,proceedings.mlr.press/v119/ota20a/ota20a.pdf
75cd0c6b-fc19-4678-b5b2-1a60e70d315c,Attacks Which Do Not Kill Training Make Adversarial Learning Stronger,icml.cc/media/icml-2020/Slides/5835.pdf,proceedings.mlr.press/v119/zhang20z/zhang20z.pdf
7f7e7cce-f0c8-4fb2-8036-3703571c14d3,VFlow: More Expressive Generative Flows with Variational Data Augmentation,icml.cc/media/icml-2020/Slides/6019.pdf,proceedings.mlr.press/v119/chen20p/chen20p.pdf
679558df-1ec3-4cf7-9985-c8a8c8160695,Fair k-Centers via Maximum Matching,icml.cc/media/icml-2020/Slides/6460.pdf,proceedings.mlr.press/v119/jones20a/jones20a.pdf
d329f845-e6f3-461b-b8f9-98e1da461389,Privately Learning Markov Random Fields,icml.cc/media/icml-2020/Slides/5776.pdf,proceedings.mlr.press/v119/zhang20l/zhang20l.pdf
a7172f44-450b-4080-b95f-879b7f8959b1,Neural Architecture Search in A Proxy Validation Loss Landscape,icml.cc/media/icml-2020/Slides/5824.pdf,proceedings.mlr.press/v119/li20c/li20c.pdf
eb915d72-3ef1-4566-988b-d715980a1918,Hierarchical Generation of Molecular Graphs using Structural Motifs,icml.cc/media/icml-2020/Slides/6213.pdf,proceedings.mlr.press/v119/jin20a/jin20a.pdf
01f92e2b-8a23-4ce0-962c-38dfd8f884bb,Accelerating Large-Scale Inference with Anisotropic Vector Quantization,icml.cc/media/icml-2020/Slides/6689.pdf,proceedings.mlr.press/v119/guo20h/guo20h.pdf
05c1f86e-ae6e-4abe-aa06-6391e3a7ffdb,Measuring Non-Expert Comprehension of Machine Learning Fairness Metrics,icml.cc/media/icml-2020/Slides/5977.pdf,proceedings.mlr.press/v119/saha20c/saha20c.pdf
95e9edcf-7675-4036-a66c-9644062b0b30,Learning Opinions in Social Networks,icml.cc/media/icml-2020/Slides/6035.pdf,proceedings.mlr.press/v119/conitzer20a/conitzer20a.pdf
e758b512-f369-443d-9fb4-692e5c89ef63,Optimal approximation for unconstrained non-submodular minimization,icml.cc/media/icml-2020/Slides/5939.pdf,proceedings.mlr.press/v119/halabi20a/halabi20a.pdf
8a3e5910-26fb-4d73-89fb-d3fe250aab7d,Median Matrix Completion: from Embarrassment to Optimality,icml.cc/media/icml-2020/Slides/6153.pdf,proceedings.mlr.press/v119/liu20k/liu20k.pdf
5fba2ca0-899b-41aa-83a4-ec7b4a69d9b7,Second-Order Provable Defenses against Adversarial Attacks,icml.cc/media/icml-2020/Slides/6256.pdf,proceedings.mlr.press/v119/singla20a/singla20a.pdf
2b75838c-8d90-44e2-9637-fa963740bc0c,Eliminating the Invariance on the Loss Landscape of Linear Autoencoders,icml.cc/media/icml-2020/Slides/6297.pdf,proceedings.mlr.press/v119/oftadeh20a/oftadeh20a.pdf
9278aaf0-3ea0-49c8-859f-4c978ffef785,TrajectoryNet: A Dynamic Optimal Transport Network for Modeling Cellular Dynamics,icml.cc/media/icml-2020/Slides/6491_ntqEW8z.pdf,proceedings.mlr.press/v119/tong20a/tong20a.pdf
706da4bb-a81b-49d2-8dd0-ed95f20e1a34,Optimal Bounds between f-Divergences and Integral Probability Metrics,icml.cc/media/icml-2020/Slides/6817.pdf,proceedings.mlr.press/v119/agrawal20a/agrawal20a.pdf
950cbd3f-d215-4fb9-8148-1e94b443ff0c,Message Passing Least Squares Framework and its Application to Rotation Synchronization,icml.cc/media/icml-2020/Slides/6785.pdf,proceedings.mlr.press/v119/shi20b/shi20b.pdf
f4c72220-bfcd-40c9-b413-5477b3f0498b,Convolutional dictionary learning based auto-encoders for natural exponential-family distributions,icml.cc/media/icml-2020/Slides/6690.pdf,proceedings.mlr.press/v119/tolooshams20a/tolooshams20a.pdf
5396c3bb-226b-4638-a81d-85b9c29108ae,Learnable Group Transform For Time-Series,icml.cc/media/icml-2020/Slides/6701.pdf,proceedings.mlr.press/v119/cosentino20a/cosentino20a.pdf
da55e54d-3140-4605-a7de-43098db5f76b,Consistent Estimators for Learning to Defer to an Expert,icml.cc/media/icml-2020/Slides/6448.pdf,proceedings.mlr.press/v119/mozannar20b/mozannar20b.pdf
635e507d-7bdd-4eff-9bfc-ba2e4801f872,Abstraction Mechanisms Predict Generalization in Deep Neural Networks,icml.cc/media/icml-2020/Slides/6750.pdf,proceedings.mlr.press/v119/gain20a/gain20a.pdf
597a1d60-ddc4-4ecf-8124-ad7c3685a5ff,Robust and Stable Black Box Explanations,icml.cc/media/icml-2020/Slides/6726.pdf,proceedings.mlr.press/v119/lakkaraju20a/lakkaraju20a.pdf
6341241b-d2c5-43b7-bfa4-ac057eefc416,Fast and Three-rious: Speeding Up Weak Supervision with Triplet Methods,icml.cc/media/icml-2020/Slides/6736.pdf,proceedings.mlr.press/v119/fu20a/fu20a.pdf
683d7629-9c5b-4314-b626-95bc9d4bc085,Preference Modeling with Context-Dependent Salient Features,icml.cc/media/icml-2020/Slides/6525.pdf,proceedings.mlr.press/v119/bower20a/bower20a.pdf
d0436c5d-cd64-4a43-803d-2449d0297f53,The Differentiable Cross-Entropy Method,icml.cc/media/icml-2020/Slides/6662.pdf,proceedings.mlr.press/v119/amos20a/amos20a.pdf
8b1c2e66-1a91-4fea-a85b-c4985a214bd3,Efficient Policy Learning from Surrogate-Loss Classification Reductions,icml.cc/media/icml-2020/Slides/6218.pdf,proceedings.mlr.press/v119/bennett20a/bennett20a.pdf
794d5895-6b73-4b08-b168-aeaca37a51ab,Sparse Shrunk Additive Models,icml.cc/media/icml-2020/Slides/6090.pdf,proceedings.mlr.press/v119/liu20b/liu20b.pdf
a4fe925a-d87f-46f1-bb55-c49ce227e766,Optimizing Black-box Metrics with Adaptive Surrogates,icml.cc/media/icml-2020/Slides/6041.pdf,proceedings.mlr.press/v119/jiang20a/jiang20a.pdf
51cde0c8-9381-4091-af0f-85fd151cbe5c,On Coresets for Regularized Regression,icml.cc/media/icml-2020/Slides/6377.pdf,proceedings.mlr.press/v119/chhaya20b/chhaya20b.pdf
92453fe5-d389-4914-9ae4-cabf25c3bede,Inductive Relation Prediction by Subgraph Reasoning,icml.cc/media/icml-2020/Slides/6618.pdf,proceedings.mlr.press/v119/teru20a/teru20a.pdf
b41259e8-bd8e-43a6-80a9-660f78ac76d2,Fine-Grained Analysis of Stability and Generalization for Stochastic Gradient Descent,icml.cc/media/icml-2020/Slides/5918.pdf,proceedings.mlr.press/v119/lei20c/lei20c.pdf
