uuid,title,slide_url,paper_url
ffd554dd-fc34-444d-99b4-d5a06ae7f364,Generalizing Tree Probability Estimation via Bayesian Networks,nips.cc/media/nips-2018/Slides/12583.pdf,proceedings.neurips.cc/paper/2018/file/b137fdd1f79d56c7edf3365fea7520f2-Paper.pdf
2f75a00b-5be4-4181-8f20-88520b84468a,Robustness of conditional GANs to noisy labels,nips.cc/media/nips-2018/Slides/12598.pdf,proceedings.neurips.cc/paper/2018/file/565e8a413d0562de9ee4378402d2b481-Paper.pdf
56ce5067-379a-4c3e-b8e0-a2d4e6fa54c4,cpSGD: Communication-efficient and differentially-private distributed SGD,nips.cc/media/nips-2018/Slides/12613.pdf,proceedings.neurips.cc/paper/2018/file/21ce689121e39821d07d04faab328370-Paper.pdf
3a78f3c6-924c-4e0e-bd9d-cd8eda75e9c7,Geometry Based Data Generation,nips.cc/media/nips-2018/Slides/12584.pdf,proceedings.neurips.cc/paper/2018/file/c8ed21db4f678f3b13b9d5ee16489088-Paper.pdf
421e765f-7681-4098-b2ea-509f416133c6,BourGAN: Generative Networks with Metric Embeddings,nips.cc/media/nips-2018/Slides/12599.pdf,proceedings.neurips.cc/paper/2018/file/8a3363abe792db2d8761d6403605aeb7-Paper.pdf
b58b4ae9-ab3d-4398-8f19-f3ad45939cad,Adversarially Robust Generalization Requires More Data ,nips.cc/media/nips-2018/Slides/12614.pdf,proceedings.neurips.cc/paper/2018/file/f708f064faaf32a43e4d3c784e6af9ea-Paper.pdf
5aa39bd1-b701-458a-81d2-b2b466272a25,Point process latent variable models of larval zebrafish behavior,nips.cc/media/nips-2018/Slides/12585.pdf,proceedings.neurips.cc/paper/2018/file/e02af5824e1eb6ad58d6bc03ac9e827f-Paper.pdf
35bf3b99-0258-4bc6-af45-82723f46a307,"Loss Surfaces, Mode Connectivity, and Fast Ensembling of DNNs",nips.cc/media/nips-2018/Slides/12600.pdf,proceedings.neurips.cc/paper/2018/file/be3087e74e9100d4bc4c6268cdbe8456-Paper.pdf
dd04d468-a992-4ac7-ac08-2d9f66e0a919,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples,nips.cc/media/nips-2018/Slides/12615.pdf,proceedings.neurips.cc/paper/2018/file/b994697479c5716eda77e8e9713e5f0f-Paper.pdf
34cd117a-eaf4-4d89-ac64-ebbd89ee7a4a,Sparse Attentive Backtracking: Temporal Credit Assignment Through Reminding,nips.cc/media/nips-2018/Slides/12587.pdf,proceedings.neurips.cc/paper/2018/file/e16e74a63567ecb44ade5c87002bb1d9-Paper.pdf
92c02f9b-90e4-46ef-a8be-bb3fc5b86848,Training Neural Networks Using Features Replay,nips.cc/media/nips-2018/Slides/12602.pdf,proceedings.neurips.cc/paper/2018/file/a36b598abb934e4528412e5a2127b931-Paper.pdf
059f0cf9-366c-4975-a898-29bcb3c8ea46,Towards Robust Detection of Adversarial Examples,nips.cc/media/nips-2018/Slides/12617.pdf,proceedings.neurips.cc/paper/2018/file/e0f7a4d0ef9b84b83b693bbf3feb8e6e-Paper.pdf
314afd02-6b9a-4fdf-b417-8d43de526cdb,Learning Temporal Point Processes via Reinforcement Learning,nips.cc/media/nips-2018/Slides/12588.pdf,proceedings.neurips.cc/paper/2018/file/5d50d22735a7469266aab23fd8aeb536-Paper.pdf
421fa66e-2ef0-47be-a664-c13e5998d384,Step Size Matters in Deep Learning,nips.cc/media/nips-2018/Slides/12603.pdf,proceedings.neurips.cc/paper/2018/file/e8fd4a8a5bab2b3785d794ab51fef55c-Paper.pdf
bd1b9ac1-f1bc-4dfb-8f7d-9f84259e2283,Neural Architecture Search with Bayesian Optimisation and Optimal Transport,nips.cc/media/nips-2018/Slides/12618.pdf,proceedings.neurips.cc/paper/2018/file/f33ba15effa5c10e873bf3842afb46a6-Paper.pdf
1f92fad5-a727-4dc9-90b3-e9a8c7174e9d,Precision and Recall for Time Series,nips.cc/media/nips-2018/Slides/12589.pdf,proceedings.neurips.cc/paper/2018/file/8f468c873a32bb0619eaeb2050ba45d1-Paper.pdf
68ee6b95-5c33-4496-bc73-5713b71be0a1,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,nips.cc/media/nips-2018/Slides/12604.pdf,proceedings.neurips.cc/paper/2018/file/5a4be1fa34e62bb8a6ec6b91d2462f5a-Paper.pdf
8f87d1a8-8232-4a02-917c-5bb48c5dbc6a,Data-Driven Clustering via Parameterized Lloyd's Families,nips.cc/media/nips-2018/Slides/12619.pdf,proceedings.neurips.cc/paper/2018/file/128ac9c427302b7a64314fc4593430b2-Paper.pdf
acf1cd26-f848-4e54-92a1-b3cd1c5c38da,Bayesian Nonparametric Spectral Estimation,nips.cc/media/nips-2018/Slides/12590.pdf,proceedings.neurips.cc/paper/2018/file/abd1c782880cc59759f4112fda0b8f98-Paper.pdf
3e4df872-ad5d-4367-a687-715f5a67a90c,Hierarchical Graph Representation Learning with Differentiable Pooling,nips.cc/media/nips-2018/Slides/12605.pdf,proceedings.neurips.cc/paper/2018/file/e77dbaf6759253c7c6d0efc5690369c7-Paper.pdf
bd8d5e8e-8f9b-4c5d-a044-4a1a63c2d057,Supervising Unsupervised Learning,nips.cc/media/nips-2018/Slides/12620.pdf,proceedings.neurips.cc/paper/2018/file/72e6d3238361fe70f22fb0ac624a7072-Paper.pdf
a901a43a-5ceb-4816-8733-7e7553d2a681,A Smoothed Analysis of the Greedy Algorithm for the Linear Contextual Bandit Problem,nips.cc/media/nips-2018/Slides/12622.pdf,proceedings.neurips.cc/paper/2018/file/2cfd4560539f887a5e420412b370b361-Paper.pdf
b2e6ff2f-a44e-4c83-870a-db835b01277d,Deep Network for the Integrated 3D Sensing of Multiple People in Natural Images,nips.cc/media/nips-2018/Slides/12633.pdf,proceedings.neurips.cc/paper/2018/file/6a6610feab86a1f294dbbf5855c74af9-Paper.pdf
989b60d4-9b37-4a18-8c12-747aeca9f017,Almost Optimal Algorithms for Linear Stochastic Bandits with Heavy-Tailed Payoffs,nips.cc/media/nips-2018/Slides/12623.pdf,proceedings.neurips.cc/paper/2018/file/173f0f6bb0ee97cf5098f73ee94029d4-Paper.pdf
f38d7323-d6ee-46fd-b851-50896156708a,Delta-encoder: an effective sample synthesis method for few-shot object recognition,nips.cc/media/nips-2018/Slides/12634.pdf,proceedings.neurips.cc/paper/2018/file/1714726c817af50457d810aae9d27a2e-Paper.pdf
2918602f-4fe5-4388-ab4e-78a75fc282ab,Leveraged volume sampling for linear regression,nips.cc/media/nips-2018/Slides/12645.pdf,proceedings.neurips.cc/paper/2018/file/2ba8698b79439589fdd2b0f7218d8b07-Paper.pdf
631abd3d-60aa-49cf-adff-c4d2209c6b43,End-to-End Differentiable Physics for Learning and Control,nips.cc/media/nips-2018/Slides/12624.pdf,proceedings.neurips.cc/paper/2018/file/842424a1d0595b76ec4fa03c46e8d755-Paper.pdf
8d6b01a8-e8cd-433e-9d09-54bbd0739c3b,Text-Adaptive Generative Adversarial Networks: Manipulating Images with Natural Language,nips.cc/media/nips-2018/Slides/12635.pdf,proceedings.neurips.cc/paper/2018/file/d645920e395fedad7bbbed0eca3fe2e0-Paper.pdf
145cd944-c787-4950-8c7b-e234e3578ee6,Near Optimal Exploration-Exploitation in Non-Communicating Markov Decision Processes,nips.cc/media/nips-2018/Slides/12625.pdf,proceedings.neurips.cc/paper/2018/file/3a20f62a0af1aa152670bab3c602feed-Paper.pdf
1a9ae47a-41f6-45d1-8267-62bbda6b95d4,Neighbourhood Consensus Networks,nips.cc/media/nips-2018/Slides/12636.pdf,proceedings.neurips.cc/paper/2018/file/8f7d807e1f53eff5f9efbe5cb81090fb-Paper.pdf
1d9d5b82-7269-4b88-bb03-5a2ca4ec219f,Sublinear Time Low-Rank Approximation of Distance Matrices,nips.cc/media/nips-2018/Slides/12647.pdf,proceedings.neurips.cc/paper/2018/file/c45008212f7bdf6eab6050c2a564435a-Paper.pdf
6c0fa6a7-8aff-4d53-bb11-8a6433a57565,Acceleration through Optimistic No-Regret Dynamics,nips.cc/media/nips-2018/Slides/12627.pdf,proceedings.neurips.cc/paper/2018/file/e06f967fb0d355592be4e7674fa31d26-Paper.pdf
d61d6b65-c13b-403a-a853-5a63dc928fe2,Recurrent Transformer Networks for Semantic Correspondence,nips.cc/media/nips-2018/Slides/12638.pdf,proceedings.neurips.cc/paper/2018/file/e4a93f0332b2519177ed55741ea4e5e7-Paper.pdf
0f4dc5f9-1b49-44b4-9ac5-85e63d5c4f97,Minimax Statistical Learning with Wasserstein distances,nips.cc/media/nips-2018/Slides/12649.pdf,proceedings.neurips.cc/paper/2018/file/ea8fcd92d59581717e06eb187f10666d-Paper.pdf
b623b359-6dc2-4012-bcf5-5a58073a3f28,On Oracle-Efficient PAC RL with Rich Observations,nips.cc/media/nips-2018/Slides/12628.pdf,proceedings.neurips.cc/paper/2018/file/5f0f5e5f33945135b874349cfbed4fb9-Paper.pdf
e35b65e7-c9ab-42bf-b39e-e26def0bfc3d,"Sequential Attend, Infer, Repeat: Generative Modelling of Moving Objects",nips.cc/media/nips-2018/Slides/12639.pdf,proceedings.neurips.cc/paper/2018/file/7417744a2bac776fabe5a09b21c707a2-Paper.pdf
31e73bc1-2e66-4085-84a9-9fd38dda1dda,Generalization Bounds for Uniformly Stable Algorithms,nips.cc/media/nips-2018/Slides/12650.pdf,proceedings.neurips.cc/paper/2018/file/05a624166c8eb8273b8464e8d9cb5bd9-Paper.pdf
e227458c-763c-4bab-8f06-d9c350a3e59a,"Constant Regret, Generalized Mixability, and Mirror Descent",nips.cc/media/nips-2018/Slides/12629.pdf,proceedings.neurips.cc/paper/2018/file/af1b5754061ebbd4412adfb34c8d3534-Paper.pdf
253d151d-2bf1-41cf-aeb1-7159643c34b4,Sanity Checks for Saliency Maps,nips.cc/media/nips-2018/Slides/12640.pdf,proceedings.neurips.cc/paper/2018/file/294a8ed24b1ad22ec2e7efea049b8737-Paper.pdf
90272006-6b2f-4fec-94fe-041d507712da,A loss framework for calibrated anomaly detection,nips.cc/media/nips-2018/Slides/12651.pdf,proceedings.neurips.cc/paper/2018/file/959a557f5f6beb411fd954f3f34b21c3-Paper.pdf
7d880f45-3df4-422a-b1c8-fa09e899720f,Efficient Online Portfolio with Logarithmic Regret,nips.cc/media/nips-2018/Slides/12630.pdf,proceedings.neurips.cc/paper/2018/file/91c77393975889bd08f301c9e13a44b7-Paper.pdf
9ac3a428-e6c1-447c-be51-edbe26049a81,A Probabilistic U-Net for Segmentation of Ambiguous Images,nips.cc/media/nips-2018/Slides/12641.pdf,proceedings.neurips.cc/paper/2018/file/473447ac58e1cd7e96172575f48dca3b-Paper.pdf
34aa59db-ce14-4649-9c6f-f0936e76c5fe,Solving Large Sequential Games with the Excessive Gap Technique,nips.cc/media/nips-2018/Slides/12631.pdf,proceedings.neurips.cc/paper/2018/file/e836d813fd184325132fca8edcdfb40e-Paper.pdf
65483466-2cae-40e2-bcac-2d47f3a1749d,Virtual Class Enhanced Discriminative Embedding Learning,nips.cc/media/nips-2018/Slides/12642.pdf,proceedings.neurips.cc/paper/2018/file/d79aac075930c83c2f1e369a511148fe-Paper.pdf
291c9224-8dd4-4ecd-8009-bfabe854f217,Convex Elicitation of Continuous Properties,nips.cc/media/nips-2018/Slides/12653.pdf,proceedings.neurips.cc/paper/2018/file/e9510081ac30ffa83f10b68cde1cac07-Paper.pdf
10709aaf-8519-4ce0-8790-1bd8b57ec92b,Breaking the Curse of Horizon: Infinite-Horizon Off-Policy Estimation,nips.cc/media/nips-2018/Slides/12655.pdf,proceedings.neurips.cc/paper/2018/file/dda04f9d634145a9c68d5dfe53b21272-Paper.pdf
5bbc8425-7552-46f3-a592-205f9d7704a9,Dynamic Network Model from Partial Observations,nips.cc/media/nips-2018/Slides/12670.pdf,proceedings.neurips.cc/paper/2018/file/e1dc4bf1f94e87fdfeb2d91ae3dc10ef-Paper.pdf
aaef4c1d-6be5-4d87-ab15-a4d59f4ef226,The Nearest Neighbor Information Estimator is Adaptively Near Minimax Rate-Optimal,nips.cc/media/nips-2018/Slides/12685.pdf,proceedings.neurips.cc/paper/2018/file/e9fd7c2c6623306db59b6aef5c0d5cac-Paper.pdf
afba16fc-1331-41c9-8986-ed4e57786479,Graph Convolutional Policy Network for Goal-Directed Molecular Graph Generation,nips.cc/media/nips-2018/Slides/12656.pdf,proceedings.neurips.cc/paper/2018/file/d60678e8f2ba9c540798ebbde31177e8-Paper.pdf
130c978b-ccb8-424b-8571-75712e6c2f16,Stochastic Nonparametric Event-Tensor Decomposition,nips.cc/media/nips-2018/Slides/12671.pdf,proceedings.neurips.cc/paper/2018/file/61f2585b0ebcf1f532c4d1ec9a7d51aa-Paper.pdf
88c2367a-6dda-411c-b2a8-ed36d827f1e0,Contextual Stochastic Block Models,nips.cc/media/nips-2018/Slides/12686.pdf,proceedings.neurips.cc/paper/2018/file/08fc80de8121419136e443a70489c123-Paper.pdf
deacc97c-e905-4b29-aa59-c1c6ec1a568d,Memory Augmented Policy Optimization for Program Synthesis and Semantic Parsing,nips.cc/media/nips-2018/Slides/12657.pdf,proceedings.neurips.cc/paper/2018/file/f4e369c0a468d3aeeda0593ba90b5e55-Paper.pdf
4b6cac76-1740-49de-81ba-c11790c4aec3,On GANs and GMMs,nips.cc/media/nips-2018/Slides/12672.pdf,proceedings.neurips.cc/paper/2018/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf
9804385e-7058-4868-9f45-5d2865ae6d86,Entropy Rate Estimation for Markov Chains with Large State Space,nips.cc/media/nips-2018/Slides/12687.pdf,proceedings.neurips.cc/paper/2018/file/99cad265a1768cc2dd013f0e740300ae-Paper.pdf
b03c2b66-233e-472f-9ade-54a455c36d13,Meta-Reinforcement Learning of Structured Exploration Strategies,nips.cc/media/nips-2018/Slides/12658.pdf,proceedings.neurips.cc/paper/2018/file/4de754248c196c85ee4fbdcee89179bd-Paper.pdf
fad96738-1cce-4492-9676-42a78d518d63,GILBO: One Metric to Measure Them All,nips.cc/media/nips-2018/Slides/12673.pdf,proceedings.neurips.cc/paper/2018/file/7535bbb91c8fde347ad861f293126633-Paper.pdf
78ba6d8d-8a2a-4c1e-91f6-494e6c7fa18e,Blind Deconvolutional Phase Retrieval via Convex Programming,nips.cc/media/nips-2018/Slides/12688.pdf,proceedings.neurips.cc/paper/2018/file/d5b3d8dadd770c460b1cde910a711987-Paper.pdf
d4b12301-40e2-411c-9ca4-41330274f4e1,A Bayesian Approach to Generative Adversarial Imitation Learning,nips.cc/media/nips-2018/Slides/12660.pdf,proceedings.neurips.cc/paper/2018/file/943aa0fcda4ee2901a7de9321663b114-Paper.pdf
a2f45747-4bca-40f2-b2ed-f064d17340ba,Visual Reinforcement Learning with Imagined Goals,nips.cc/media/nips-2018/Slides/12661.pdf,proceedings.neurips.cc/paper/2018/file/7ec69dd44416c46745f6edd947b470cd-Paper.pdf
fe9cdab0-c89a-45f2-87fd-07ad9f125338,Efficient High Dimensional Bayesian Optimization with Additivity and Quadrature Fourier Features,nips.cc/media/nips-2018/Slides/12676.pdf,proceedings.neurips.cc/paper/2018/file/4e5046fc8d6a97d18a5f54beaed54dea-Paper.pdf
982255cd-1e65-40dd-ad28-885d74e4984b,On the Local Minima of the Empirical Risk,nips.cc/media/nips-2018/Slides/12691.pdf,proceedings.neurips.cc/paper/2018/file/da4902cb0bc38210839714ebdcf0efc3-Paper.pdf
044182fc-cc63-4dcb-b1dc-d8d28fa0603a,Randomized Prior Functions for Deep Reinforcement Learning,nips.cc/media/nips-2018/Slides/12662.pdf,proceedings.neurips.cc/paper/2018/file/5a7b238ba0f6502e5d6be14424b20ded-Paper.pdf
97eb2d53-d0e2-47eb-870f-c328fced722a,Regret bounds for meta Bayesian optimization with an unknown Gaussian process prior,nips.cc/media/nips-2018/Slides/12677.pdf,proceedings.neurips.cc/paper/2018/file/41f860e3b7f548abc1f8b812059137bf-Paper.pdf
701dff6a-7dda-4e1d-bc2c-e40b4a1e589d,How Much Restricted Isometry is Needed In Nonconvex Matrix Recovery?,nips.cc/media/nips-2018/Slides/12692.pdf,proceedings.neurips.cc/paper/2018/file/f8da71e562ff44a2bc7edf3578c593da-Paper.pdf
7b2e53ff-29b2-4e78-a687-6db450a37ade,Playing hard exploration games by watching YouTube,nips.cc/media/nips-2018/Slides/12663.pdf,proceedings.neurips.cc/paper/2018/file/35309226eb45ec366ca86a4329a2b7c3-Paper.pdf
94d73a9c-546e-48ef-9c5c-f3e3475ca2e1,Adversarially Robust Optimization with Gaussian Processes,nips.cc/media/nips-2018/Slides/12678.pdf,proceedings.neurips.cc/paper/2018/file/60243f9b1ac2dba11ff8131c8f4431e0-Paper.pdf
ca94a2f6-2bb7-4189-98d3-c7d155957a7c,SPIDER: Near-Optimal Non-Convex Optimization via Stochastic Path-Integrated Differential Estimator,nips.cc/media/nips-2018/Slides/12693.pdf,proceedings.neurips.cc/paper/2018/file/1543843a4723ed2ab08e18053ae6dc5b-Paper.pdf
806dd84b-bb83-4379-8fa6-865e2722e05c,Reducing Network Agnostophobia,nips.cc/media/nips-2018/Slides/12665.pdf,proceedings.neurips.cc/paper/2018/file/48db71587df6c7c442e5b76cc723169a-Paper.pdf
3a1a7465-56f1-46a9-87a7-fde90cecffdb,DAGs with NO TEARS: Continuous Optimization for Structure Learning,nips.cc/media/nips-2018/Slides/12680.pdf,proceedings.neurips.cc/paper/2018/file/e347c51419ffb23ca3fd5050202f9c3d-Paper.pdf
95b1b7df-eeec-4417-910b-5b9f29dc3c1d,Life-Long Disentangled Representation Learning with Cross-Domain Latent Homologies,nips.cc/media/nips-2018/Slides/12666.pdf,proceedings.neurips.cc/paper/2018/file/a0afdf1ac166b8652ffe9dee6eac779e-Paper.pdf
93f23d30-220b-4656-b790-409b1d37aefd,Proximal Graphical Event Models,nips.cc/media/nips-2018/Slides/12681.pdf,proceedings.neurips.cc/paper/2018/file/f1ababf130ee6a25f12da7478af8f1ac-Paper.pdf
5d5fa634-2d9b-4b8f-9558-1ffcde5b3e0e,Escaping Saddle Points in Constrained Optimization,nips.cc/media/nips-2018/Slides/12696.pdf,proceedings.neurips.cc/paper/2018/file/069654d5ce089c13f642d19f09a3d1c0-Paper.pdf
087767d0-d8a3-4b1c-a9ed-711905e387f9,Geometrically Coupled Monte Carlo Sampling,nips.cc/media/nips-2018/Slides/12667.pdf,proceedings.neurips.cc/paper/2018/file/b3e3e393c77e35a4a3f3cbd1e429b5dc-Paper.pdf
75b53e16-e791-4e00-b69f-3f30c755c035,Heterogeneous Multi-output Gaussian Process Prediction,nips.cc/media/nips-2018/Slides/12682.pdf,proceedings.neurips.cc/paper/2018/file/165a59f7cf3b5c4396ba65953d679f17-Paper.pdf
247ce493-8c60-4385-9b40-317743f172ba,On Coresets for Logistic Regression,nips.cc/media/nips-2018/Slides/12697.pdf,proceedings.neurips.cc/paper/2018/file/63bfd6e8f26d1d3537f4c5038264ef36-Paper.pdf
8c9feb1d-6496-4673-8fb4-e7a04f5e0a4d,Scalable Laplacian K-modes,nips.cc/media/nips-2018/Slides/12668.pdf,proceedings.neurips.cc/paper/2018/file/3d387d2612f9027154ed3b99a7427da1-Paper.pdf
ff45f70b-d7d7-4270-bb19-b2f5be3ac130,GPyTorch: Blackbox Matrix-Matrix Gaussian Process Inference with GPU Acceleration,nips.cc/media/nips-2018/Slides/12683.pdf,proceedings.neurips.cc/paper/2018/file/27e8e17134dd7083b050476733207ea1-Paper.pdf
de7608b2-3ab2-4b92-abd1-43b94329cd4d,Legendre Decomposition for Tensors,nips.cc/media/nips-2018/Slides/12698.pdf,proceedings.neurips.cc/paper/2018/file/56a3107cad6611c8337ee36d178ca129-Paper.pdf
490f8d2d-8929-4728-9644-fcaac37a8732,Learning with SGD and Random Features,nips.cc/media/nips-2018/Slides/12700.pdf,proceedings.neurips.cc/paper/2018/file/741a0099c9ac04c7bfc822caf7c7459f-Paper.pdf
ffd8bea1-3ba9-4db4-9e1f-0aeb1046c26d,Graphical model inference: Sequential Monte Carlo meets deterministic approximations,nips.cc/media/nips-2018/Slides/12711.pdf,proceedings.neurips.cc/paper/2018/file/351869bde8b9d6ad1e3090bd173f600d-Paper.pdf
383c9004-356b-4a10-8b83-5b8ecae01f44,Boolean Decision Rules via Column Generation,nips.cc/media/nips-2018/Slides/12722.pdf,proceedings.neurips.cc/paper/2018/file/743394beff4b1282ba735e5e3723ed74-Paper.pdf
6713d2a8-cad8-4500-8c46-4ed00a9c4475,KONG: Kernels for ordered-neighborhood graphs,nips.cc/media/nips-2018/Slides/12701.pdf,proceedings.neurips.cc/paper/2018/file/d0fb963ff976f9c37fc81fe03c21ea7b-Paper.pdf
d383697f-281f-4d49-9fa8-abd9db3e1683,Boosting Black Box Variational Inference,nips.cc/media/nips-2018/Slides/12712.pdf,proceedings.neurips.cc/paper/2018/file/74563ba21a90da13dacf2a73e3ddefa7-Paper.pdf
bca542ca-3a3f-4362-823b-48eb68f10779,Fast greedy algorithms for dictionary selection with generalized sparsity constraints,nips.cc/media/nips-2018/Slides/12723.pdf,proceedings.neurips.cc/paper/2018/file/e069ea4c9c233d36ff9c7f329bc08ff1-Paper.pdf
c6672342-2b85-45bd-9272-f7e484252d66,Quadrature-based features for kernel approximation,nips.cc/media/nips-2018/Slides/12702.pdf,proceedings.neurips.cc/paper/2018/file/6e923226e43cd6fac7cfe1e13ad000ac-Paper.pdf
430dc825-55a2-419c-a197-018e70c517e5,Discretely Relaxing Continuous Variables for tractable Variational Inference,nips.cc/media/nips-2018/Slides/12713.pdf,proceedings.neurips.cc/paper/2018/file/7790583c0d8d74e930a4441ad75ebc64-Paper.pdf
e2b50b06-ebcd-4173-aacf-756152681df9,Statistical and Computational Trade-Offs in Kernel K-Means,nips.cc/media/nips-2018/Slides/12703.pdf,proceedings.neurips.cc/paper/2018/file/18903e4430783a191b0cfab439daaef8-Paper.pdf
cdca6d3f-90d9-4988-aeaa-64e1e8c776d2,Implicit Reparameterization Gradients,nips.cc/media/nips-2018/Slides/12714.pdf,proceedings.neurips.cc/paper/2018/file/92c8c96e4c37100777c7190b76d28233-Paper.pdf
270f99be-ae81-460f-8fde-f45c25e4bb97,"Do Less, Get More: Streaming Submodular Maximization with Subsampling",nips.cc/media/nips-2018/Slides/12725.pdf,proceedings.neurips.cc/paper/2018/file/d1f255a373a3cef72e03aa9d980c7eca-Paper.pdf
