,index,title,slide_url,paper_url,filename
93,93,Adversarial Generation of Time-Frequency Features with application in audio synthesis,icml.cc/media/icml-2019/Slides/4359.pdf,proceedings.mlr.press/v97/marafioti19a/marafioti19a.pdf,93.pdf
94,94,Optimistic Policy Optimization via Multiple Importance Sampling,icml.cc/media/icml-2019/Slides/5158.pdf,proceedings.mlr.press/v97/papini19a/papini19a.pdf,94.pdf
95,95,Bayesian Deconditional Kernel Mean Embeddings,icml.cc/media/icml-2019/Slides/4710.pdf,proceedings.mlr.press/v97/hsu19a/hsu19a.pdf,95.pdf
96,96,"Look Ma, No Latent Variables: Accurate Cutset Networks via Compilation",icml.cc/media/icml-2019/Slides/4403.pdf,proceedings.mlr.press/v97/rahman19a/rahman19a.pdf,96.pdf
97,97,Acceleration of SVRG and Katyusha X by Inexact Preconditioning,icml.cc/media/icml-2019/Slides/4666.pdf,proceedings.mlr.press/v97/liu19a/liu19a.pdf,97.pdf
98,98,Generative Adversarial User Model for Reinforcement Learning Based Recommendation System,icml.cc/media/icml-2019/Slides/4831.pdf,proceedings.mlr.press/v97/chen19f/chen19f.pdf,98.pdf
99,99,Task-Agnostic Dynamics Priors for Deep Reinforcement Learning,icml.cc/media/icml-2019/Slides/4589.pdf,proceedings.mlr.press/v97/du19e/du19e.pdf,99.pdf
100,100,Random Matrix Improved Covariance Estimation for a Large Class of Metrics,icml.cc/media/icml-2019/Slides/4448.pdf,proceedings.mlr.press/v97/tiomoko19a/tiomoko19a.pdf,100.pdf
101,101,Revisiting precision recall definition for generative modeling,icml.cc/media/icml-2019/Slides/4623.pdf,proceedings.mlr.press/v97/simon19a/simon19a.pdf,101.pdf
102,102,On the Universality of Invariant Networks,icml.cc/media/icml-2019/Slides/4360.pdf,proceedings.mlr.press/v97/maron19a/maron19a.pdf,102.pdf
103,103,Optimal Transport for structured data with application on graphs,icml.cc/media/icml-2019/Slides/4404.pdf,proceedings.mlr.press/v97/titouan19a/titouan19a.pdf,103.pdf
104,104,A Kernel Perspective for Regularizing Deep Neural Networks,icml.cc/media/icml-2019/Slides/4711.pdf,proceedings.mlr.press/v97/bietti19a/bietti19a.pdf,104.pdf
105,105,Diagnosing Bottlenecks in Deep Q-learning Algorithms,icml.cc/media/icml-2019/Slides/4590.pdf,proceedings.mlr.press/v97/fu19a/fu19a.pdf,105.pdf
106,106,A Statistical Investigation of Long Memory in Language and Music,icml.cc/media/icml-2019/Slides/4832.pdf,proceedings.mlr.press/v97/greaves-tunnell19a/greaves-tunnell19a.pdf,106.pdf
107,107,Characterization of Convex Objective Functions and Optimal Expected Convergence Rates for SGD,icml.cc/media/icml-2019/Slides/4667.pdf,proceedings.mlr.press/v97/van-dijk19a/van-dijk19a.pdf,107.pdf
108,108,Neural Logic Reinforcement Learning,icml.cc/media/icml-2019/Slides/5159.pdf,proceedings.mlr.press/v97/jiang19a/jiang19a.pdf,108.pdf
109,109,Collaborative Evolutionary Reinforcement Learning,icml.cc/media/icml-2019/Slides/4591.pdf,proceedings.mlr.press/v97/khadka19a/khadka19a.pdf,109.pdf
110,110,Learning to Collaborate in Markov Decision Processes,icml.cc/media/icml-2019/Slides/5160.pdf,proceedings.mlr.press/v97/radanovic19a/radanovic19a.pdf,110.pdf
111,111,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks,icml.cc/media/icml-2019/Slides/4361.pdf,proceedings.mlr.press/v97/arora19a/arora19a.pdf,111.pdf
112,112,A Conditional-Gradient-Based Augmented Lagrangian Framework,icml.cc/media/icml-2019/Slides/4668.pdf,proceedings.mlr.press/v97/yurtsever19a/yurtsever19a.pdf,112.pdf
113,113,Dual Entangled Polynomial Code: Three-Dimensional Coding for Distributed Matrix Multiplication,icml.cc/media/icml-2019/Slides/4449.pdf,proceedings.mlr.press/v97/soto19a/soto19a.pdf,113.pdf
114,114,Learning Optimal Linear Regularizers,icml.cc/media/icml-2019/Slides/4405.pdf,proceedings.mlr.press/v97/streeter19a/streeter19a.pdf,114.pdf
115,115,Deep Factors for Forecasting,icml.cc/media/icml-2019/Slides/4833.pdf,proceedings.mlr.press/v97/wang19k/wang19k.pdf,115.pdf
116,116,Wasserstein of Wasserstein Loss for Learning Generative Models,icml.cc/media/icml-2019/Slides/4624.pdf,proceedings.mlr.press/v97/dukler19a/dukler19a.pdf,116.pdf
117,117,On Symmetric Losses for Learning from Corrupted Labels,icml.cc/media/icml-2019/Slides/4406.pdf,proceedings.mlr.press/v97/charoenphakdee19a/charoenphakdee19a.pdf,117.pdf
118,118,Predictor-Corrector Policy Optimization,icml.cc/media/icml-2019/Slides/5161.pdf,proceedings.mlr.press/v97/cheng19b/cheng19b.pdf,118.pdf
119,119,Rehashing Kernel Evaluation in High Dimensions,icml.cc/media/icml-2019/Slides/4713.pdf,proceedings.mlr.press/v97/siminelakis19a/siminelakis19a.pdf,119.pdf
120,120,Flat Metric Minimization with Applications in Generative Modeling,icml.cc/media/icml-2019/Slides/4625.pdf,proceedings.mlr.press/v97/mollenhoff19a/mollenhoff19a.pdf,120.pdf
121,121,Weakly-Supervised Temporal Localization via Occurrence Count Learning,icml.cc/media/icml-2019/Slides/4834.pdf,proceedings.mlr.press/v97/schroeter19a/schroeter19a.pdf,121.pdf
122,122,Neural Joint Source-Channel Coding,icml.cc/media/icml-2019/Slides/4450.pdf,proceedings.mlr.press/v97/choi19a/choi19a.pdf,122.pdf
123,123,Imitation Learning from Imperfect Demonstration,icml.cc/media/icml-2019/Slides/4593.pdf,proceedings.mlr.press/v97/wu19a/wu19a.pdf,123.pdf
124,124,Doubly-Competitive Distribution Estimation,icml.cc/media/icml-2019/Slides/4451.pdf,proceedings.mlr.press/v97/hao19a/hao19a.pdf,124.pdf
125,125,Entropic GANs meet VAEs: A Statistical Approach to Compute Sample Likelihoods in GANs,icml.cc/media/icml-2019/Slides/4626.pdf,proceedings.mlr.press/v97/balaji19a/balaji19a.pdf,125.pdf
126,126,Feature-Critic Networks for Heterogeneous Domain Generalization,icml.cc/media/icml-2019/Slides/4363.pdf,proceedings.mlr.press/v97/li19l/li19l.pdf,126.pdf
127,127,Learning a Prior over Intent via Meta-Inverse Reinforcement Learning,icml.cc/media/icml-2019/Slides/5162.pdf,proceedings.mlr.press/v97/xu19d/xu19d.pdf,127.pdf
128,128,Large-Scale Sparse Kernel Canonical Correlation Analysis,icml.cc/media/icml-2019/Slides/4714.pdf,proceedings.mlr.press/v97/uurtio19a/uurtio19a.pdf,128.pdf
129,129,Switching Linear Dynamics for Variational Bayes Filtering,icml.cc/media/icml-2019/Slides/4835.pdf,proceedings.mlr.press/v97/becker-ehmck19a/becker-ehmck19a.pdf,129.pdf
130,130,Curvature-Exploiting Acceleration of Elastic Net Computations,icml.cc/media/icml-2019/Slides/4670.pdf,proceedings.mlr.press/v97/mai19a/mai19a.pdf,130.pdf
131,131,Homomorphic Sensing,icml.cc/media/icml-2019/Slides/4452.pdf,proceedings.mlr.press/v97/tsakiris19a/tsakiris19a.pdf,131.pdf
132,132,Regularization in directable environments with application to Tetris,icml.cc/media/icml-2019/Slides/4408.pdf,proceedings.mlr.press/v97/lichtenberg19a/lichtenberg19a.pdf,132.pdf
133,133,Imputing Missing Events in Continuous-Time Event Streams,icml.cc/media/icml-2019/Slides/4836.pdf,proceedings.mlr.press/v97/mei19a/mei19a.pdf,133.pdf
134,134,DeepMDP: Learning Continuous Latent Space Models for Representation Learning,icml.cc/media/icml-2019/Slides/5163.pdf,proceedings.mlr.press/v97/gelada19a/gelada19a.pdf,134.pdf
135,135,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,icml.cc/media/icml-2019/Slides/4671.pdf,proceedings.mlr.press/v97/koloskova19a/koloskova19a.pdf,135.pdf
136,136,A Kernel Theory of Modern Data Augmentation,icml.cc/media/icml-2019/Slides/4715.pdf,proceedings.mlr.press/v97/dao19b/dao19b.pdf,136.pdf
137,137,Non-Parametric Priors For Generative Adversarial Networks,icml.cc/media/icml-2019/Slides/4627.pdf,proceedings.mlr.press/v97/singh19a/singh19a.pdf,137.pdf
138,138,Learning to Convolve: A Generalized Weight-Tying Approach,icml.cc/media/icml-2019/Slides/4364.pdf,proceedings.mlr.press/v97/diaconu19a/diaconu19a.pdf,138.pdf
139,139,kernelPSI: a Post-Selection Inference Framework for Nonlinear Variable Selection,icml.cc/media/icml-2019/Slides/4716.pdf,proceedings.mlr.press/v97/slim19a/slim19a.pdf,139.pdf
140,140,Safe Grid Search with Optimal Complexity,icml.cc/media/icml-2019/Slides/4672.pdf,proceedings.mlr.press/v97/ndiaye19a/ndiaye19a.pdf,140.pdf
141,141,Understanding and Controlling Memory in Recurrent Neural Networks,icml.cc/media/icml-2019/Slides/4837.pdf,proceedings.mlr.press/v97/haviv19a/haviv19a.pdf,141.pdf
142,142,Lipschitz Generative Adversarial Nets,icml.cc/media/icml-2019/Slides/4628.pdf,proceedings.mlr.press/v97/zhou19c/zhou19c.pdf,142.pdf
143,143,Dynamic Weights in Multi-Objective Deep Reinforcement Learning,icml.cc/media/icml-2019/Slides/4595.pdf,proceedings.mlr.press/v97/abels19a/abels19a.pdf,143.pdf
144,144,Phaseless PCA: Low-Rank Matrix Recovery from Column-wise Phaseless Measurements,icml.cc/media/icml-2019/Slides/4453.pdf,proceedings.mlr.press/v97/nayer19a/nayer19a.pdf,144.pdf
145,145,Importance Sampling Policy Evaluation with an Estimated Behavior Policy,icml.cc/media/icml-2019/Slides/5164.pdf,proceedings.mlr.press/v97/hanna19a/hanna19a.pdf,145.pdf
146,146,On Dropout and Nuclear Norm Regularization,icml.cc/media/icml-2019/Slides/4365.pdf,proceedings.mlr.press/v97/mianjy19a/mianjy19a.pdf,146.pdf
147,147,Improved Dynamic Graph Learning through Fault-Tolerant Sparsification,icml.cc/media/icml-2019/Slides/4409.pdf,proceedings.mlr.press/v97/zhu19b/zhu19b.pdf,147.pdf
148,148,Gradient Descent Finds Global Minima of Deep Neural Networks,icml.cc/media/icml-2019/Slides/4366.pdf,proceedings.mlr.press/v97/du19c/du19c.pdf,148.pdf
149,149,HexaGAN: Generative Adversarial Nets for Real World Classification,icml.cc/media/icml-2019/Slides/4629.pdf,proceedings.mlr.press/v97/hwang19a/hwang19a.pdf,149.pdf
150,150,Heterogeneous Model Reuse via Optimizing Multiparty Multiclass Margin,icml.cc/media/icml-2019/Slides/4410.pdf,proceedings.mlr.press/v97/wu19c/wu19c.pdf,150.pdf
151,151,Rate Distortion For Model Compression:From Theory To Practice,icml.cc/media/icml-2019/Slides/4454.pdf,proceedings.mlr.press/v97/gao19c/gao19c.pdf,151.pdf
152,152,Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces,icml.cc/media/icml-2019/Slides/4838.pdf,proceedings.mlr.press/v97/becker19a/becker19a.pdf,152.pdf
