,index,title,slide_url,paper_url,filename
78,78,Efficient Probabilistic Inference in the Quest for Physics Beyond the Standard Model,www.robots.ox.ac.uk/~gunes/assets/pdf/baydin-2019-neurips-slides.pdf,proceedings.neurips.cc/paper/2019/file/6d19c113404cee55b4036fce1a37c058-Paper.pdf,78.pdf
79,79,When to Trust Your Model: Model-Based Policy Optimization,people.eecs.berkeley.edu/~janner/mbpo/mbpo_slides_neurips_2019.pdf,proceedings.neurips.cc/paper/2019/file/5faf461eff3099671ad63c6f3f094f7f-Paper.pdf,79.pdf
80,80,When to use parametric models in reinforcement learning?,hadovanhasselt.files.wordpress.com/2019/10/mbrl-neurips.pdf,proceedings.neurips.cc/paper/2019/file/1b742ae215adf18b75449c6e272fd92d-Paper.pdf,80.pdf
81,81,Minimizers of the Empirical Risk and Risk Monotonicity,tomviering.nl/pdf/slides_NIPS_monotone_2019.pdf,proceedings.neurips.cc/paper/2019/file/0f9cafd014db7a619ddb4276af0d692c-Paper.pdf,81.pdf
82,82,Scene Representation Networks: Continuous 3D-Structure-Aware Neural Scene Representations,vsitzmann.github.io/srns/slides.pdf,proceedings.neurips.cc/paper/2019/file/b5dc4e5d9b495d0196f61d45b26ef33e-Paper.pdf,82.pdf
83,83,DualDICE: Behavior-Agnostic Estimation of Discounted Stationary Distribution Corrections,nips.cc/media/neurips-2019/Slides/15809.pdf,proceedings.neurips.cc/paper/2019/file/cf9a242b70f45317ffd281241fa66502-Paper.pdf,83.pdf
84,84,Sparse Logistic Regression Learns All Discrete Pairwise Graphical Models,nips.cc/media/neurips-2019/Slides/15753.pdf,proceedings.neurips.cc/paper/2019/file/aa36c88c27650af3b9868b723ae15dfc-Paper.pdf,84.pdf
85,85,Fast Convergence of Belief Propagation to Global Optima: Beyond Correlation Decay ,math.mit.edu/~fkoehler/neurips2019_slides.pdf,proceedings.neurips.cc/paper/2019/file/573f7f25b7b1eb79a4ec6ba896debefd-Paper.pdf,85.pdf
86,86,Unsupervised Curricula for Visual Meta-Reinforcement Learning,github.com/ajabri/ajabri.github.io/raw/master/files/neurips2019.slides.pdf,proceedings.neurips.cc/paper/2019/file/d5a28f81834b6df2b6db6d3e5e2635c7-Paper.pdf,86.pdf
87,87,Smoothing Structured Decomposable Circuits,nips.cc/media/neurips-2019/Slides/15755.pdf,proceedings.neurips.cc/paper/2019/file/940392f5f32a7ade1cc201767cf83e31-Paper.pdf,87.pdf
88,88,Fast structure learning with modular regularization,www.isi.edu/sites/default/files/users/gregv/corex_slides.pdf,proceedings.neurips.cc/paper/2019/file/e2e14235335d2c0aa5f6855e339233d9-Paper.pdf,88.pdf
89,89,Probabilistic Watershed: Sampling all spanning forests for seeded segmentation and semi-supervised learning,nips.cc/media/neurips-2019/Slides/15867.pdf,proceedings.neurips.cc/paper/2019/file/49af6c4e558a7569d80eee2e035e2bd7-Paper.pdf,89.pdf
90,90,Policy Continuation with Hindsight Inverse Dynamics,nips.cc/media/neurips-2019/Slides/15812.pdf,proceedings.neurips.cc/paper/2019/file/3891b14b5d8cce2fdd8dcdb4ded28f6d-Paper.pdf,90.pdf
91,91,DM2C: Deep Mixed-Modal Clustering,nips.cc/media/neurips-2019/Slides/15868.pdf,proceedings.neurips.cc/paper/2019/file/6a4d5952d4c018a1c1af9fa590a10dda-Paper.pdf,91.pdf
92,92,Learning Reward Machines for Partially Observable Reinforcement Learning,www.cs.toronto.edu/~rntoro/docs/LRM_slides.pdf,proceedings.neurips.cc/paper/2019/file/532435c44bec236b471a47a88d63513d-Paper.pdf,92.pdf
93,93,Combining Generative and Discriminative Models for Hybrid Inference,nips.cc/media/neurips-2019/Slides/15757.pdf,proceedings.neurips.cc/paper/2019/file/a660d4563b8f62dd5282319cc643d950-Paper.pdf,93.pdf
94,94,Margin-Based Generalization Lower Bounds for Boosted Classifiers,cs.au.dk/~larsen/papers/SlidesNeurIPS2019.pdf,proceedings.neurips.cc/paper/2019/file/e1dc4bf1f94e87fdfeb2d91ae3dc10ef-Paper.pdf,94.pdf
95,95,Fast structure learning with modular regularization,www.isi.edu/sites/default/files/users/gregv/corex_slides.pdf,proceedings.neurips.cc/paper/2019/file/e2e14235335d2c0aa5f6855e339233d9-Paper.pdf,95.pdf
96,96,Beyond temperature scaling: Obtaining well-calibrated multi-class probabilities with Dirichlet calibration,dirichletcal.github.io/documents/neurips2019/slides.pdf,proceedings.neurips.cc/paper/2019/file/8ca01ea920679a0fe3728441494041b9-Paper.pdf,96.pdf
97,97,Can you trust your model's uncertainty?  Evaluating predictive uncertainty under dataset shift,storage.googleapis.com/uq-benchmark-2019/Can%20You%20Trust%20Your%20Model%E2%80%99s%20Uncertainty_%20Evaluating%20Predictive%20Uncertainty%20Under%20Dataset%20Shift.pdf,proceedings.neurips.cc/paper/2019/file/8558cb408c1d76621371888657d2eb1d-Paper.pdf,97.pdf
98,98,Likelihood Ratios for Out-of-Distribution Detection,www.gatsby.ucl.ac.uk/~balaji/NeurIPS2019-llr-ood-slides.pdf,proceedings.neurips.cc/paper/2019/file/1e79596878b2320cac26dd792a6c51c9-Paper.pdf,98.pdf
99,99,Reverse KL-Divergence Training of Prior Networks: Improved Uncertainty and Adversarial Robustness,malinin.io/rkl_presentation.pdf,proceedings.neurips.cc/paper/2019/file/7dd2ae7db7d18ee7c9425e38df1af5e2-Paper.pdf,99.pdf
100,100,High-Quality Self-Supervised Deep Image Denoising,users.aalto.fi/~laines9/publications/laine2019denoising_slides.pdf,proceedings.neurips.cc/paper/2019/file/2119b8d43eafcf353e07d7cb5554170b-Paper.pdf,100.pdf
101,101,Learning Conditional Deformable Templates with Convolutional Networks,voxelmorph.mit.edu/atlas_creation/files/cr_slides.pdf,proceedings.neurips.cc/paper/2019/file/bbcbff5c1f1ded46c25d28119a85c6c2-Paper.pdf,101.pdf
102,102,NeurVPS: Neural Vanishing Point Scanning via Conic Convolution,yichaozhou.com/publication/1905neurvps/slides.pdf,proceedings.neurips.cc/paper/2019/file/8e6b42f1644ecb1327dc03ab345e618b-Paper.pdf,102.pdf
103,103,Scene Representation Networks: Continuous 3D-Structure-Aware Neural Scene Representations,vsitzmann.github.io/srns/slides.pdf,proceedings.neurips.cc/paper/2019/file/b5dc4e5d9b495d0196f61d45b26ef33e-Paper.pdf,103.pdf
104,104,Third-Person Visual Imitation Learning via Decoupled Hierarchical Controller,pathak22.github.io/hierarchical-imitation/resources/slides.pdf,proceedings.neurips.cc/paper/2019/file/8a146f1a3da4700cbf03cdc55e2daae6-Paper.pdf,104.pdf
105,105,TAB-VCR: Tags and Attributes based Visual Commonsense Reasoning Baselines,deanplayerljx.github.io/tabvcr/neurips_2019_slides.pdf,proceedings.neurips.cc/paper/2019/file/1fa6269f58898f0e809575c9a48747ef-Paper.pdf,105.pdf
106,106,Shallow RNN:  Accurate Time-series Classification on Resource Constrained Devices,dkdennis.xyz/static/sharnn-neurips19-slides.pdf,proceedings.neurips.cc/paper/2019/file/76d7c0780ceb8fbf964c102ebc16d75f-Paper.pdf,106.pdf
107,107,Manifold-regression to predict from MEG/EEG brain signals without source modeling,denis-engemann.de/slides/presentation_nips19submission.pdf,proceedings.neurips.cc/paper/2019/file/d464b5ac99e74462f321c06ccacc4bff-Paper.pdf,107.pdf
108,108,Weight Agnostic Neural Networks,weightagnostic.github.io/slides/wann_slides.pdf,proceedings.neurips.cc/paper/2019/file/e98741479a7b998f88b8f8c9f0b6b6f1-Paper.pdf,108.pdf
109,109,Random Tessellation Forests,www.sfu.ca/~lloyde/Ge2019a-talk.pdf,proceedings.neurips.cc/paper/2019/file/043c2ec6c6390dd0ac5519190a57c88c-Paper.pdf,109.pdf
110,110,Fast Convergence of Belief Propagation to Global Optima: Beyond Correlation Decay ,math.mit.edu/~fkoehler/neurips2019_slides.pdf,proceedings.neurips.cc/paper/2019/file/573f7f25b7b1eb79a4ec6ba896debefd-Paper.pdf,110.pdf
111,111,Structured Graph Learning Via Laplacian Spectral Constraints,palomar.home.ece.ust.hk/papers/2019/KumarYingCardosoPalomar-NIPS2019-slides.pdf,proceedings.neurips.cc/paper/2019/file/90cc440b1b8caa520c562ac4e4bbcb51-Paper.pdf,111.pdf
112,112,Learning Reward Machines for Partially Observable Reinforcement Learning,www.cs.toronto.edu/~rntoro/docs/LRM_slides.pdf,proceedings.neurips.cc/paper/2019/file/532435c44bec236b471a47a88d63513d-Paper.pdf,112.pdf
113,113,Optimistic Regret Minimization for Extensive-Form Games via Dilated Distance-Generating Functions,www.cs.cmu.edu/~gfarina/2019/optimistic-dgf-neurips19/slides.pdf,proceedings.neurips.cc/paper/2019/file/b030afbb3a8af8fb0759241c97466ee4-Paper.pdf,113.pdf
114,114,Covariate-Powered Empirical Bayes Estimation,nignatiadis.github.io/assets/talks/neurips_2019_covariate_ebayes.pdf,proceedings.neurips.cc/paper/2019/file/48f7d3043bc03e6c48a6f0ebc0f258a8-Paper.pdf,114.pdf
115,115,First order expansion of convex regularized estimators,bellecp.github.io/first-order-expansion-Kumar-Bellec/nips-poster.pdf,proceedings.neurips.cc/paper/2019/file/0609154fa35b3194026346c9cac2a248-Paper.pdf,115.pdf
116,116,The Convergence Rate of Neural Networks for Learned Functions of Different Frequencies,www.cs.umd.edu/~djacobs/ConvergenceRateNeurips2019.pdf,proceedings.neurips.cc/paper/2019/file/5ac8bb8a7d745102a978c5f8ccdb61b8-Paper.pdf,116.pdf
117,117,Batched Multi-armed Bandits Problem,web.stanford.edu/~yjhan/batched_bandit_slides.pdf,proceedings.neurips.cc/paper/2019/file/20f07591c6fcb220ffe637cda29bb3f6-Paper.pdf,117.pdf
118,118,Are sample means in multi-armed bandits positively or negatively biased? ,nips.cc/media/neurips-2019/Slides/15816.pdf,proceedings.neurips.cc/paper/2019/file/65b1e92c585fd4c2159d5f33b5030ff2-Paper.pdf,118.pdf
